  385.264991 1.0960D-290.0675 3535.4292                 2 1 1 03                 1 2 2 01                         P 44E0.74626  2P19 21 1.406E-04 0.0776-0.000728-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  385.346035 5.9980D-290.0703 3031.4646                 2 1 1 03                 2 0 0 01                         Q 24E0.71626  2P19 21 1.180E-04 0.0958-0.000678-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  385.501113 6.8730D-300.0672 3643.4050                 2 1 1 03                 1 2 2 01                         P 47F0.73626  2P19 21 1.396E-04 0.0753-0.000723-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  385.513639 5.3890D-290.0696 3071.2937                 2 1 1 03                 2 0 0 01                         Q 26E0.71626  2P19 21 1.190E-04 0.0940-0.000695-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  385.692548 4.7430D-290.0691 3114.2441                 2 1 1 03                 2 0 0 01                         Q 28E0.72626  2P19 21 1.201E-04 0.0922-0.000704-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  385.882341 4.0940D-290.0688 3160.3157                 2 1 1 03                 2 0 0 01                         Q 30E0.73626  2P19 21 1.213E-04 0.0902-0.000716-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  386.082566 3.4680D-290.0686 3209.5078                 2 1 1 03                 2 0 0 01                         Q 32E0.74626  2P19 21 1.226E-04 0.0882-0.000713-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  386.292741 2.8840D-290.0683 3261.8198                 2 1 1 03                 2 0 0 01                         Q 34E0.74626  2P19 21 1.239E-04 0.0862-0.000715-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  386.512348 2.3550D-290.0681 3317.2512                 2 1 1 03                 2 0 0 01                         Q 36E0.74626  2P19 21 1.254E-04 0.0843-0.000712-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  386.675626 1.4510D-290.0884 2799.4797                 2 1 1 03                 2 0 0 01                         R  2E0.77626  2P19 21 6.506E-05 0.1187-0.000484-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  386.740842 1.8890D-290.0679 3375.8013                 2 1 1 03                 2 0 0 01                         Q 38E0.74626  2P19 21 1.269E-04 0.0824-0.000724-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  386.926232 1.4630D-290.0677 3467.3945                 2 1 1 03                 1 2 2 01                         P 42E0.74626  2P19 21 1.423E-04 0.0792-0.000718-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  386.950432 9.4160D-300.0674 3570.6799                 2 1 1 03                 1 2 2 01                         P 45F0.73626  2P19 21 1.412E-04 0.0768-0.000724-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  386.977640 1.4900D-290.0678 3437.4695                 2 1 1 03                 2 0 0 01                         Q 40E0.74626  2P19 21 1.285E-04 0.0806-0.000719-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  387.222129 1.1550D-290.0677 3502.2549                 2 1 1 03                 2 0 0 01                         Q 42E0.74626  2P19 21 1.301E-04 0.0788-0.000720-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  387.473662 8.7970D-300.0675 3570.1567                 2 1 1 03                 2 0 0 01                         Q 44E0.73626  2P19 21 1.319E-04 0.0772-0.000727-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  387.731561 6.5920D-300.0673 3641.1746                 2 1 1 03                 2 0 0 01                         Q 46E0.73626  2P19 21 1.337E-04 0.0758-0.000725-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  387.995110 4.8570D-300.0670 3715.3074                 2 1 1 03                 2 0 0 01                         Q 48E0.72626  2P19 21 1.356E-04 0.0744-0.000740-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  388.245483 2.1280D-290.0871 2804.9482                 2 1 1 03                 2 0 0 01                         R  4E0.75626  2P19 21 6.277E-05 0.1164-0.000345-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  388.263564 3.5210D-300.0668 3792.5542                 2 1 1 03                 2 0 0 01                         Q 50E0.72626  2P19 21 1.375E-04 0.0732-0.000744-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  388.402210 1.2680D-290.0676 3501.0747                 2 1 1 03                 1 2 2 01                         P 43F0.74626  2P19 21 1.429E-04 0.0784-0.000721-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  388.536140 2.5100D-300.0666 3872.9143                 2 1 1 03                 2 0 0 01                         Q 52E0.71626  2P19 21 1.396E-04 0.0721-0.000748-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  388.582325 1.9200D-290.0678 3402.4795                 2 1 1 03                 1 2 2 01                         P 40E0.74626  2P19 21 1.442E-04 0.0810-0.000719-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  388.812023 1.7610D-300.0663 3956.3870                 2 1 1 03                 2 0 0 01                         Q 54E0.71626  2P19 21 1.417E-04 0.0711-0.000760-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  389.090364 1.2150D-300.0659 4042.9707                 2 1 1 03                 2 0 0 01                         Q 56E0.70626  2P19 21 1.438E-04 0.0702-0.000769-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  389.818538 2.7310D-290.0853 2813.5415                 2 1 1 03                 2 0 0 01                         R  6E0.73626  2P19 21 6.202E-05 0.1135-0.000350-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  389.856816 1.6800D-290.0678 3434.5901                 2 1 1 03                 1 2 2 01                         P 41F0.74626  2P19 21 1.446E-04 0.0800-0.000714-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  390.015291 1.0630D-300.0787 3503.3979                 2 2 2 03                 1 3 3 01                         R 12F0.68626  2P19 21 3.838E-05 0.1057-0.000520-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  390.233358 2.4770D-290.0680 3340.6855                 2 1 1 03                 1 2 2 01                         P 38E0.74626  2P19 21 1.461E-04 0.0828-0.000718-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  390.804351 1.1300D-300.0777 3513.5942                 2 2 2 03                 1 3 3 01                         R 13E0.68626  2P19 21 4.006E-05 0.1046-0.000519-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  391.314604 2.1870D-290.0679 3371.2275                 2 1 1 03                 1 2 2 01                         P 39F0.74626  2P19 21 1.464E-04 0.0819-0.000720-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  391.394688 3.2360D-290.0831 2825.2593                 2 1 1 03                 2 0 0 01                         R  8E0.71626  2P19 21 6.183E-05 0.1105-0.000421-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  391.590367 1.1850D-300.0767 3524.5750                 2 2 2 03                 1 3 3 01                         R 14F0.68626  2P19 21 4.159E-05 0.1036-0.000530-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  391.879417 3.1410D-290.0682 3282.0137                 2 1 1 03                 1 2 2 01                         P 36E0.74626  2P19 21 1.482E-04 0.0847-0.000727-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  392.380762 1.2280D-300.0757 3536.3396                 2 2 2 03                 1 3 3 01                         R 15E0.67626  2P19 21 4.299E-05 0.1027-0.000547-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  392.775907 2.7980D-290.0681 3310.9875                 2 1 1 03                 1 2 2 01                         P 37F0.74626  2P19 21 1.484E-04 0.0838-0.000721-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  392.973807 3.6240D-290.0809 2840.1018                 2 1 1 03                 2 0 0 01                         R 10E0.69626  2P19 21 6.190E-05 0.1079-0.000505-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  393.165928 1.2580D-300.0748 3548.8882                 2 2 2 03                 1 3 3 01                         R 16F0.68626  2P19 21 4.429E-05 0.1019-0.000580-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  393.520590 3.9130D-290.0684 3226.4651                 2 1 1 03                 1 2 2 01                         P 34E0.74626  2P19 21 1.504E-04 0.0867-0.000730-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  393.958062 1.2760D-300.0739 3562.2207                 2 2 2 03                 1 3 3 01                         R 17E0.68626  2P19 21 4.550E-05 0.1011-0.000594-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  394.241045 3.5170D-290.0683 3253.8716                 2 1 1 03                 1 2 2 01                         P 35F0.74626  2P19 21 1.504E-04 0.0857-0.000732-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  394.555741 3.8860D-290.0787 2858.0684                 2 1 1 03                 2 0 0 01                         R 12E0.68626  2P19 21 6.211E-05 0.1057-0.000520-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  394.741847 1.2820D-300.0732 3576.3374                 2 2 2 03                 1 3 3 01                         R 18F0.68626  2P19 21 4.663E-05 0.1003-0.000619-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  395.156960 4.7880D-290.0686 3174.0405                 2 1 1 03                 1 2 2 01                         P 32E0.74626  2P19 21 1.528E-04 0.0887-0.000711-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  395.536233 1.2780D-300.0725 3591.2378                 2 2 2 03                 1 3 3 01                         R 19E0.68626  2P19 21 4.770E-05 0.0995-0.000637-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  395.710315 4.3440D-290.0685 3199.8799                 2 1 1 03                 1 2 2 01                         P 33F0.74626  2P19 21 1.526E-04 0.0877-0.000721-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  396.140312 4.0190D-290.0767 2879.1592                 2 1 1 03                 2 0 0 01                         R 14E0.68626  2P19 21 6.241E-05 0.1036-0.000530-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  396.317982 1.2640D-300.0719 3606.9221                 2 2 2 03                 1 3 3 01                         R 20F0.69626  2P19 21 4.870E-05 0.0987-0.000649-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  396.788608 5.7530D-290.0689 3124.7412                 2 1 1 03                 1 2 2 01                         P 30E0.73626  2P19 21 1.553E-04 0.0907-0.000716-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  397.115257 1.2410D-300.0714 3623.3899                 2 2 2 03                 1 3 3 01                         R 21E0.69626  2P19 21 4.966E-05 0.0979-0.000646-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  397.184001 5.2680D-290.0687 3149.0139                 2 1 1 03                 1 2 2 01                         P 31F0.73626  2P19 21 1.550E-04 0.0897-0.000714-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  397.727316 4.0280D-290.0748 2903.3738                 2 1 1 03                 2 0 0 01                         R 16E0.68626  2P19 21 6.275E-05 0.1019-0.000580-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  397.894183 1.2100D-300.0709 3640.6416                 2 2 2 03                 1 3 3 01                         R 22F0.70626  2P19 21 5.058E-05 0.0971-0.000662-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  398.415615 6.7860D-290.0692 3078.5679                 2 1 1 03                 1 2 2 01                         P 28E0.72626  2P19 21 1.581E-04 0.0926-0.000707-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  398.662365 6.2720D-290.0690 3101.2744                 2 1 1 03                 1 2 2 01                         P 29F0.72626  2P19 21 1.576E-04 0.0917-0.000714-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  398.695112 1.1720D-300.0705 3658.6768                 2 2 2 03                 1 3 3 01                         R 23E0.70626  2P19 21 5.146E-05 0.0962-0.000666-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  399.316522 3.9270D-290.0732 2930.7119                 2 1 1 03                 2 0 0 01                         R 18E0.68626  2P19 21 6.311E-05 0.1003-0.000619-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  399.470287 1.1280D-300.0701 3677.4956                 2 2 2 03                 1 3 3 01                         R 24F0.71626  2P19 21 5.230E-05 0.0954-0.000671-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  400.038056 7.8520D-290.0698 3035.5212                 2 1 1 03                 1 2 2 01                         P 26E0.71626  2P19 21 1.611E-04 0.0945-0.000715-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  400.145652 7.3270D-290.0695 3056.6616                 2 1 1 03                 1 2 2 01                         P 27F0.72626  2P19 21 1.604E-04 0.0935-0.000712-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  400.275778 1.0780D-300.0698 3697.0979                 2 2 2 03                 1 3 3 01                         R 25E0.71626  2P19 21 5.311E-05 0.0945-0.000684-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  400.907675 3.7310D-290.0719 2961.1736                 2 1 1 03                 2 0 0 01                         R 20E0.69626  2P19 21 6.349E-05 0.0987-0.000649-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  401.046118 1.0250D-300.0695 3717.4834                 2 2 2 03                 1 3 3 01                         R 26F0.72626  2P19 21 5.390E-05 0.0936-0.000706-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  401.634092 8.3950D-290.0701 3015.1768                 2 1 1 03                 1 2 2 01                         P 25F0.71626  2P19 21 1.635E-04 0.0953-0.000717-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  401.656000 8.9080D-290.0705 2995.6023                 2 1 1 03                 1 2 2 01                         P 24E0.70626  2P19 21 1.645E-04 0.0962-0.000709-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  402.500493 3.4620D-290.0709 2994.7578                 2 1 1 03                 2 0 0 01                         R 22E0.70626  2P19 21 6.388E-05 0.0971-0.000662-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  403.127891 9.4280D-290.0709 2976.8201                 2 1 1 03                 1 2 2 01                         P 23F0.70626  2P19 21 1.669E-04 0.0970-0.000702-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  403.269514 9.9030D-290.0714 2958.8118                 2 1 1 03                 1 2 2 01                         P 22E0.69626  2P19 21 1.682E-04 0.0979-0.000692-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  404.094668 3.1400D-290.0701 3031.4646                 2 1 1 03                 2 0 0 01                         R 24E0.71626  2P19 21 6.426E-05 0.0954-0.000671-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  404.627243 1.0370D-280.0719 2941.5925                 2 1 1 03                 1 2 2 01                         P 21F0.69626  2P19 21 1.709E-04 0.0987-0.000676-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  404.878658 1.0780D-280.0725 2925.1499                 2 1 1 03                 1 2 2 01                         P 20E0.68626  2P19 21 1.725E-04 0.0995-0.000678-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  405.000530 1.1710D-300.0674 4308.2720                 3 0 0 03                 2 1 1 01                         P 45E0.73626  2P19 21 6.830E-04 0.0768-0.000724-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  405.689866 2.7880D-290.0695 3071.2937                 2 1 1 03                 2 0 0 01                         R 26E0.72626  2P19 21 6.463E-05 0.0936-0.000706-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
